unmet,Latitude,Longitude
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
1,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
0,49.974929,82.601724
,49.974929,82.601724
0,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
1,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
0,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
1,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
0,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
0,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
1,49.974929,82.601724
,49.974929,82.601724
0,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
0,49.974929,82.601724
,49.974929,82.601724
0,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
,49.974929,82.601724
0,49.974929,82.601724
,49.974929,82.601724
,50.753758,78.52976
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
0,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.751293,78.553535
,50.338221,83.506255
,50.338221,83.506255
,50.327342,83.45623
0,50.338221,83.506255
0,50.352259,83.520132
,50.352285,83.517986
0,50.35154,83.517825
1,50.325443,83.440207
0,50.352987,83.51865
1,50.325836,83.503582
,50.338221,83.506255
,50.338221,83.506255
0,50.352389,83.515534
0,50.338221,83.506255
,50.338221,83.506255
,50.352987,83.51865
0,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
0,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
0,50.352987,83.51865
0,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
1,50.352987,83.51865
0,50.352987,83.51865
,50.352987,83.51865
0,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
0,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
0,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
1,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
0,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
0,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
0,50.352987,83.51865
,50.352987,83.51865
0,50.352987,83.51865
,50.352987,83.51865
1,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.352987,83.51865
,50.421746,80.248684
,50.423346,80.250811
0,50.38069,80.243586
,50.423346,80.250811
0,50.423346,80.250811
0,50.413973,80.256968
,50.428888,80.234405
,50.423346,80.250811
1,50.423346,80.250811
,50.370628,80.24546
1,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
,50.413973,80.256968
,50.423346,80.250811
1,50.4223,80.268935
1,,
,50.421822,80.301905
0,50.419483,80.274019
1,50.423346,80.250811
,50.419237,80.269107
,50.423346,80.250811
1,50.395122,80.213782
1,50.423346,80.250811
,50.427054,80.298395
0,50.417226,80.235694
0,50.423346,80.250811
0,50.421145,80.268939
0,46.854624,30.074944
1,50.421746,80.248684
0,50.405755,80.296937
,50.420079,80.273924
,50.423346,80.250811
0,50.423346,80.250811
,50.421816,80.236351
,50.38069,80.243586
0,46.854624,30.074944
0,50.38069,80.243586
,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
1,50.423346,80.250811
0,50.418779,80.271864
,50.423346,80.250811
1,50.399669,80.20659
,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
,50.370628,80.24546
,50.423346,80.250811
,50.423346,80.250811
0,50.401195,80.204195
0,50.423346,80.250811
,50.421816,80.236351
0,50.283934,57.166978
,50.413373,80.247789
0,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
1,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
1,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
1,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
1,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
1,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
1,50.423346,80.250811
0,50.423346,80.250811
1,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
1,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
1,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
1,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
0,50.423346,80.250811
1,50.423346,80.250811
1,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
1,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
,50.423346,80.250811
,50.423346,80.250811
0,50.423346,80.250811
,50.71181,80.931037
0,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
1,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
0,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
0,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
1,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
0,50.71181,80.931037
0,50.71181,80.931037
0,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
0,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
1,50.71181,80.931037
0,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
0,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
1,50.71181,80.931037
,50.71181,80.931037
0,50.71181,80.931037
,50.71181,80.931037
1,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
0,50.71181,80.931037
,50.71181,80.931037
,50.71181,80.931037
0,50.71181,80.931037
0,50.71181,80.931037
1,50.71181,80.931037
0,50.148477,82.302922
,50.151901,82.317845
,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
0,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
0,50.148477,82.302922
0,50.148477,82.302922
0,50.148477,82.302922
0,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
0,50.148477,82.302922
,50.148477,82.302922
1,50.148477,82.302922
,50.148477,82.302922
0,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
0,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
0,50.148477,82.302922
0,50.148477,82.302922
0,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
0,50.148477,82.302922
0,50.148477,82.302922
,50.148477,82.302922
1,50.148477,82.302922
,50.148477,82.302922
0,50.148477,82.302922
1,50.148477,82.302922
0,50.148477,82.302922
0,50.148477,82.302922
,50.148477,82.302922
0,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
0,50.148477,82.302922
0,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
0,50.148477,82.302922
,50.148477,82.302922
,50.148477,82.302922
0,50.148477,82.302922
0,49.709924,84.203724
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
0,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
0,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
0,53.331237,83.800106
,53.331237,83.800106
0,53.331237,83.800106
0,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
0,53.331237,83.800106
,53.331237,83.800106
0,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
0,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
0,53.331237,83.800106
0,53.331237,83.800106
0,53.331237,83.800106
,53.331237,83.800106
0,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
0,53.331237,83.800106
0,53.331237,83.800106
0,53.331237,83.800106
0,53.331237,83.800106
0,53.331237,83.800106
0,53.331237,83.800106
,53.331237,83.800106
,53.331237,83.800106
0,53.331237,83.800106
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
0,42.701622,70.876655
0,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
0,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
0,42.701622,70.876655
0,42.701622,70.876655
0,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
0,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
0,42.701622,70.876655
,42.701622,70.876655
0,42.701622,70.876655
,42.701622,70.876655
0,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
0,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
1,42.701622,70.876655
0,42.701622,70.876655
0,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
0,42.701622,70.876655
0,42.701622,70.876655
,42.701622,70.876655
0,42.701622,70.876655
0,42.701622,70.876655
0,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
,42.701622,70.876655
0,49.726095,84.273306
1,49.726112,84.278365
,49.726095,84.273306
,49.714633,84.259558
,49.726112,84.278365
1,49.726095,84.273306
,49.726095,84.273306
,49.733438,84.261763
,49.726095,84.273306
1,49.726112,84.278365
,49.726095,84.273306
,49.726095,84.273306
,49.726095,84.273306
,49.726095,84.273306
1,49.726095,84.273306
0,49.726095,84.273306
0,49.726095,84.273306
,49.726095,84.273306
,49.726095,84.273306
0,49.726095,84.273306
1,49.726095,84.273306
,49.726095,84.273306
,49.726095,84.273306
0,49.726095,84.273306
0,49.726095,84.273306
,49.726095,84.273306
,49.726095,84.273306
,49.726095,84.273306
1,49.726095,84.273306
,49.726095,84.273306
,49.726095,84.273306
,49.726095,84.273306
,49.726095,84.273306
1,49.726095,84.273306
,,
,,
,,
1,,
0,36.199913,29.63955
,,
1,48.014844,85.195762
0,,
,48.014844,85.195762
1,,
1,,
,,
1,,
,,
1,,
,,
0,,
,,
1,,
1,,
1,,
,,
,,
0,,
,,
0,,
,,
,,
,,
,,
,,
1,,
1,,
,,
1,,
,,
1,,
1,,
,,
,,
0,,
,,
,,
,,
0,,
1,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
0,,
1,,
,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
1,47.098049,81.627525
,47.086965,81.631523
,52.484107,76.815885
,47.086965,81.631523
,47.084076,81.616667
,47.084076,81.616667
,47.086965,81.631523
,47.098049,81.627525
0,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
0,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
1,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
1,47.086965,81.631523
,47.086965,81.631523
0,47.086965,81.631523
0,47.086965,81.631523
1,47.086965,81.631523
,47.086965,81.631523
1,47.086965,81.631523
1,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
1,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
1,47.086965,81.631523
1,47.086965,81.631523
1,47.086965,81.631523
,47.086965,81.631523
1,47.086965,81.631523
,47.086965,81.631523
0,47.086965,81.631523
,47.086965,81.631523
1,47.086965,81.631523
,47.086965,81.631523
1,47.086965,81.631523
0,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
,47.086965,81.631523
0,47.086965,81.631523
0,47.086965,81.631523
0,47.086965,81.631523
,47.086965,81.631523
,50.627672,81.911898
,50.627672,81.911898
0,50.627672,81.911898
,50.627672,81.911898
,50.627672,81.911898
,50.627672,81.911898
,50.627672,81.911898
,50.627672,81.911898
0,50.627672,81.911898
,50.627672,81.911898
,50.627672,81.911898
,50.627672,81.911898
0,50.627672,81.911898
,50.627672,81.911898
,50.627672,81.911898
,50.627672,81.911898
,50.627672,81.911898
0,50.627672,81.911898
,50.627672,81.911898
,50.627672,81.911898
,50.627672,81.911898
0,50.627672,81.911898
,50.627672,81.911898
,50.627672,81.911898
0,50.627672,81.911898
0,50.627672,81.911898
,50.627672,81.911898
,50.581912,82.355057
,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
0,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
,50.581912,82.355057
0,50.581912,82.355057
,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
,50.581912,82.355057
0,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
0,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
0,50.581912,82.355057
,50.581912,82.355057
0,50.581912,82.355057
,50.581912,82.355057
,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
0,50.581912,82.355057
,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
0,50.488037,81.986487
0,50.488037,81.986487
0,50.488037,81.986487
0,50.488037,81.986487
0,50.488037,81.986487
0,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
0,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
0,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
0,50.488037,81.986487
,50.488037,81.986487
0,50.488037,81.986487
,50.488037,81.986487
0,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
0,50.488037,81.986487
,50.488037,81.986487
0,50.488037,81.986487
0,50.488037,81.986487
0,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
0,50.488037,81.986487
,50.488037,81.986487
0,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
0,50.488037,81.986487
0,50.488037,81.986487
1,50.488037,81.986487
,50.488037,81.986487
0,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
0,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
,50.488037,81.986487
1,50.488037,81.986487
0,50.488037,81.986487
,50.488037,81.986487
1,50.488037,81.986487
,50.488037,81.986487
0,50.488037,81.986487
0,50.488037,81.986487
0,50.488037,81.986487
,50.488037,81.986487
,,
0,42.618011,70.758477
,43.20561,76.874476
0,53.190869,70.091305
,,
0,,
,43.225569,76.835485
,,
1,42.344508,69.60676
0,51.137394,71.470709
,,
,51.1571,71.435692
0,,
,42.898372,71.397989
,,
,43.235845,76.909146
0,43.235845,76.909146
,,
,47.902218,71.770681
,51.149085,71.529977
,50.29564,57.143072
0,,
,43.257895,76.941095
0,43.249282,76.87091
,43.257895,76.941095
1,51.162701,71.413265
1,43.282846,76.936467
,42.898372,71.397989
1,,
,51.151985,71.442399
,52.519958,68.753894
,43.257895,76.941095
,43.114364,72.443567
,,
,51.725198,75.315068
,51.161494,71.463444
,51.153379,71.501063
,51.187953,71.477466
,,
,48.657419,83.124858
1,50.728439,73.528224
,48.657419,83.124858
1,48.019573,66.923684
,51.161494,71.463444
0,51.16444,71.447568
,50.113841,73.159539
,43.359754,76.757458
,,
0,,
,53.1003,69.853988
0,,
,51.144934,71.482506
,43.235845,76.909146
,43.20561,76.874476
0,51.137316,71.493811
,45.396738,79.50192
1,47.105192,51.924341
0,,
,43.243604,76.920421
0,43.249282,76.87091
,51.144934,71.482506
0,51.144934,71.482506
,54.71932,70.535182
,,
,50.728439,73.528224
,,
0,42.898372,71.397989
,43.241846,76.934145
,51.164783,71.452893
0,42.618011,70.758477
0,50.286598,57.208217
,,
,51.139405,71.489725
,,
,51.153383,71.501703
,52.519958,68.753894
,51.161494,71.463444
,49.804684,73.109383
,51.146949,71.519661
1,,
1,,
,43.267241,76.862925
,51.161493,71.44405
1,51.154839,71.443666
,45.396738,79.50192
,43.282846,76.936467
0,51.164833,71.422694
,,
,,
,51.146949,71.519661
,43.282846,76.936467
0,,
,42.618011,70.758477
0,51.164833,71.422694
,43.235845,76.909146
0,51.144934,71.482506
0,51.12643,71.525809
,43.235395,76.934012
0,,
0,42.618011,70.758477
,51.160069,71.485787
0,51.151075,71.474062
,43.282846,76.936467
0,,
,42.618011,70.758477
,51.172244,71.425491
0,51.543217,52.236293
,52.638039,70.422331
,51.1571,71.435692
,49.580476,84.790164
,51.163039,71.435137
,42.618011,70.758477
,43.29284,77.256923
,51.143895,71.481526
,42.333345,69.580895
,,
0,51.150059,66.330445
,51.141106,71.424553
,49.63244,72.877192
,53.1003,69.853988
1,51.168042,71.456928
0,,
0,51.165088,71.428228
0,43.231931,76.847591
,50.113841,73.159539
0,45.396738,79.50192
0,51.155838,71.469065
,42.344103,69.621829
,51.154839,71.443666
0,43.251326,76.820198
1,51.160069,71.485787
0,51.144934,71.482506
0,47.220094,73.361725
,,
,51.248295,51.442512
0,50.113841,73.159539
0,42.333345,69.580895
,43.225569,76.835485
,51.154145,71.439646
,51.1571,71.435692
,51.146066,71.472452
,50.728439,73.528224
,,
,51.146066,71.472452
,,
0,,
0,42.618011,70.758477
,51.161539,71.460969
,42.344103,69.621829
,53.485199,67.996174
0,51.164833,71.422694
0,,
,,
,43.949151,66.562228
,53.209336,63.637086
,51.099415,71.412946
,51.151183,71.405121
,51.1283,71.51502
,51.447786,61.339468
,43.225569,76.835485
,48.019573,66.923684
0,,
,51.156475,53.02008
0,43.204521,76.904438
,43.257895,76.941095
,54.87545,69.130012
,51.144934,71.482506
,51.146949,71.519661
,49.799917,73.093572
0,,
,43.241846,76.934145
0,43.245747,76.877293
0,43.231931,76.847591
,43.261914,76.944075
,51.139122,71.42779
,,
,42.995547,68.86752
,43.243604,76.920421
,43.231931,76.847591
,42.333345,69.580895
,51.1571,71.435692
,54.87545,69.130012
,51.144934,71.482506
,,
,43.240052,76.926575
,,
,51.146066,71.472452
,51.160069,71.485787
,42.333345,69.580895
,43.235845,76.909146
0,51.155351,71.501903
,48.019573,66.923684
,43.251326,76.820198
,51.154839,71.443666
,44.064897,76.641271
0,43.235845,76.909146
,51.160069,71.485787
,43.388398,77.122629
,43.257895,76.941095
,51.168042,71.456928
,43.246485,76.947817
,51.168042,71.456928
,45.396738,79.50192
,54.875596,69.134691
,43.20561,76.874476
0,52.441838,72.323267
,51.16323,71.43221
0,42.602775,69.308613
0,,
,,
1,,
0,42.898372,71.397989
,47.447003,49.887593
0,54.662761,71.058518
,51.154839,71.443666
,43.29284,77.256923
0,,
,,
,,
,51.154839,71.443666
,53.190869,70.091305
0,,
,51.155838,71.469065
,48.956029,53.737473
,,
0,51.160069,71.485787
,43.257895,76.941095
0,,
,,
,,
0,,
,50.728439,73.528224
,42.618011,70.758477
,51.154839,71.443666
,43.243604,76.920421
,53.190869,70.091305
,43.225569,76.835485
0,42.618011,70.758477
0,43.241846,76.934145
,43.260497,76.951337
,51.140704,71.495553
,,
0,52.285033,76.982769
0,42.333345,69.580895
1,51.155351,71.501903
,,
,51.140191,71.497468
1,51.176273,71.475517
0,42.618011,70.758477
0,48.956029,53.737473
,,
,51.161493,71.44405
,48.019573,66.923684
,,
,42.618011,70.758477
,53.534408,71.539367
,51.137394,71.470709
0,50.286598,57.208217
0,51.17131,71.451576
0,,
,48.019573,66.923684
0,44.890506,52.672703
0,43.225569,76.835485
,,
0,50.405845,80.243853
,51.137425,71.480419
,54.873221,69.150548
,,
,43.257895,76.941095
,,
0,,
,48.657419,83.124858
,51.154839,71.443666
1,51.1571,71.435692
0,51.126784,71.245264
0,,
,45.396738,79.50192
,51.154839,71.443666
0,43.152226,79.884283
0,,
,52.285033,76.982769
,50.4501,30.5234
,43.20561,76.874476
,51.150059,66.330445
,,
,51.167709,71.423037
0,51.157386,71.447621
,51.144934,71.482506
0,48.657419,83.124858
1,47.604543,72.919779
0,,
0,43.257895,76.941095
0,43.038361,74.708653
0,51.144934,71.482506
,44.99765,78.358718
,,
,,
0,43.235845,76.909146
,,
,43.257895,76.941095
,43.243604,76.920421
,51.144934,71.482506
,51.153383,71.501703
,,
,51.148382,71.479181
,43.228788,76.932007
,,
,43.949151,66.562228
0,51.146949,71.519661
,53.086997,70.311093
,43.257895,76.941095
0,42.618011,70.758477
,43.235395,76.934012
,,
0,,
,,
,,
,43.260497,76.951337
,,
1,,
0,,
,,
,51.144934,71.482506
1,51.139405,71.489725
,51.139405,71.489725
0,51.168042,71.456928
,43.251326,76.820198
,,
,,
,,
0,50.113841,73.159539
0,,
0,43.257895,76.941095
,51.154839,71.443666
0,,
,,
0,42.618011,70.758477
0,43.235845,76.909146
,54.875596,69.134691
0,,
0,51.153383,71.501703
0,,
0,42.618011,70.758477
0,,
,51.187953,71.477466
,51.173421,71.450175
0,48.657419,83.124858
,43.257895,76.941095
0,,
0,48.657419,83.124858
0,43.231931,76.847591
,44.166512,79.999974
1,50.728439,73.528224
,,
,51.153383,71.501703
0,51.154839,71.443666
0,,
,51.144934,71.482506
0,51.148382,71.479181
,51.042818,49.792799
,51.148382,71.479181
,43.23882,76.836149
,43.25346,76.800824
,,
0,43.225173,76.922229
0,45.396738,79.50192
,,
0,51.144934,71.482506
1,42.618011,70.758477
1,51.156475,53.02008
,,
0,43.225569,76.835485
,43.235845,76.909146
,42.618011,70.758477
1,50.424419,80.25846
1,51.151985,71.442399
0,54.873221,69.150548
,,
,,
,,
0,50.113841,73.159539
0,,
1,51.173421,71.450175
,,
0,51.16444,71.447568
,51.154839,71.443666
0,51.134932,71.493357
,51.164012,71.415258
0,43.605108,73.763114
,43.225569,76.835485
1,53.24191,63.686993
0,50.728439,73.528224
,,
0,42.995547,68.86752
,51.153379,71.501063
,42.344103,69.621829
,51.152051,71.510279
0,,
0,51.144934,71.482506
,51.139405,71.489725
,51.144934,71.482506
,,
1,51.154839,71.443666
,43.257895,76.941095
,51.164833,71.422694
0,,
1,,
,52.285033,76.982769
,42.618011,70.758477
1,,
0,43.257895,76.941095
0,51.167776,71.439048
,47.604543,72.919779
0,42.898372,71.397989
